Price,Address,City,Zipcode,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,MLS ID,Listing Agent,Status,Listing URL
905495,"4778 Oak Ave, San Francisco, NY 46688",San Francisco,46688,NY,5,1,3357,4463,2006,2,Townhouse,Z283797,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/71567492_zpid/
1168371,"5114 Oak Ave, San Diego, CA 33706",San Diego,33706,CA,3,1,3745,8422,1969,114,Townhouse,Z536299,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/90607559_zpid/
497042,"8215 Pine Rd, Sacramento, NY 95684",Sacramento,95684,NY,1,1,2184,4604,1964,95,Apartment,Z373983,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/22702201_zpid/
814719,"7223 Pine Rd, Los Angeles, TX 72653",Los Angeles,72653,TX,3,3,3214,4862,1966,30,Single Family,Z689438,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/32728652_zpid/
842595,"4569 Main St, Los Angeles, FL 20558",Los Angeles,20558,FL,1,3,2759,8828,1981,80,Apartment,Z623900,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/67635325_zpid/
1167635,"747 Pine Rd, San Diego, TX 63355",San Diego,63355,TX,1,3,2563,4314,1991,66,Townhouse,Z871262,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/18746566_zpid/
1417416,"6195 Elm St, Los Angeles, CA 78697",Los Angeles,78697,CA,2,1,1316,7936,2015,115,Apartment,Z829794,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/48221483_zpid/
846925,"7015 Main St, Los Angeles, NY 12354",Los Angeles,12354,NY,1,3,3915,2511,2004,75,Apartment,Z999461,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/55688412_zpid/
524335,"1862 Elm St, Sacramento, CA 74852",Sacramento,74852,CA,6,3,1903,8722,1954,73,Townhouse,Z992972,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/29087038_zpid/
161115,"1571 Pine Rd, San Diego, CA 95539",San Diego,95539,CA,2,4,3778,7161,2022,113,Condo,Z220893,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/70574661_zpid/
1029390,"974 Elm St, Sacramento, TX 68089",Sacramento,68089,TX,1,3,929,4554,2006,73,Multi-Family,Z567887,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/78393977_zpid/
621411,"1732 Maple Dr, Sacramento, TX 12493",Sacramento,12493,TX,1,3,1886,7607,2011,94,Townhouse,Z830005,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/40558688_zpid/
1174887,"6278 Pine Rd, Sacramento, FL 35806",Sacramento,35806,FL,6,2,3030,9270,1971,32,Condo,Z478017,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/38207109_zpid/
1190241,"4767 Pine Rd, Fresno, NY 99876",Fresno,99876,NY,5,1,2273,2504,1997,72,Apartment,Z803276,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/48400678_zpid/
356873,"4195 Pine Rd, Los Angeles, TX 70880",Los Angeles,70880,TX,3,1,2438,1003,2022,87,Townhouse,Z301151,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/38113190_zpid/
818587,"8192 Maple Dr, San Francisco, FL 83451",San Francisco,83451,FL,1,4,1489,3854,2019,67,Single Family,Z566961,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/58668140_zpid/
1241620,"1383 Pine Rd, Los Angeles, FL 85992",Los Angeles,85992,FL,6,3,2498,9715,2011,13,Townhouse,Z832402,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/40283948_zpid/
1431093,"1573 Maple Dr, Los Angeles, NY 52078",Los Angeles,52078,NY,1,1,3552,7808,1950,24,Multi-Family,Z348483,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/50933283_zpid/
1374709,"9361 Maple Dr, San Francisco, FL 62173",San Francisco,62173,FL,4,3,653,4376,2015,86,Townhouse,Z861164,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/35709314_zpid/
674018,"5129 Maple Dr, San Francisco, FL 91060",San Francisco,91060,FL,6,2,1805,5575,2023,63,Multi-Family,Z659031,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/89797300_zpid/
234244,"2286 Pine Rd, Los Angeles, TX 94702",Los Angeles,94702,TX,2,2,748,3418,1998,78,Multi-Family,Z855121,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/46398337_zpid/
1212405,"2802 Pine Rd, Sacramento, CA 85944",Sacramento,85944,CA,3,2,1997,2291,1977,30,Condo,Z180472,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/81652943_zpid/
340904,"5908 Oak Ave, Los Angeles, TX 78842",Los Angeles,78842,TX,2,3,3663,7056,1971,102,Apartment,Z553513,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/64737828_zpid/
1008405,"2391 Maple Dr, San Diego, FL 41350",San Diego,41350,FL,5,3,3818,6788,1961,32,Single Family,Z531178,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/30437822_zpid/
1404881,"9947 Maple Dr, Fresno, TX 41173",Fresno,41173,TX,3,1,1610,7773,1987,48,Single Family,Z217852,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/97603729_zpid/
685831,"1481 Main St, Los Angeles, CA 17314",Los Angeles,17314,CA,2,2,2354,9645,2004,113,Single Family,Z142236,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/82817855_zpid/
622655,"7919 Elm St, San Diego, CA 30843",San Diego,30843,CA,4,4,2291,4271,1984,8,Apartment,Z788326,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/60300462_zpid/
401040,"7439 Main St, San Francisco, IL 52827",San Francisco,52827,IL,1,4,2802,1380,1993,61,Condo,Z597018,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/35141902_zpid/
608037,"5237 Elm St, San Francisco, FL 27987",San Francisco,27987,FL,1,4,2915,2728,1975,89,Condo,Z498317,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/93389961_zpid/
1327006,"941 Pine Rd, San Diego, IL 70311",San Diego,70311,IL,2,3,2303,7264,1984,70,Townhouse,Z718403,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/14984095_zpid/
1026807,"8506 Pine Rd, San Francisco, NY 66386",San Francisco,66386,NY,5,2,2559,9214,2002,89,Condo,Z250635,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/93312754_zpid/
934997,"6493 Oak Ave, San Francisco, IL 72524",San Francisco,72524,IL,6,3,2545,5465,1982,93,Townhouse,Z714522,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/98667125_zpid/
960338,"9850 Pine Rd, Sacramento, CA 39890",Sacramento,39890,CA,6,4,3589,6202,1997,36,Apartment,Z693345,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/14895810_zpid/
830496,"4423 Maple Dr, Fresno, FL 98607",Fresno,98607,FL,4,3,2001,9314,1977,96,Apartment,Z424769,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/60450830_zpid/
123625,"2659 Elm St, Los Angeles, FL 42154",Los Angeles,42154,FL,1,2,2139,4299,1951,75,Townhouse,Z673156,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/67854837_zpid/
1407105,"5391 Elm St, San Diego, IL 57800",San Diego,57800,IL,6,4,1833,1996,2017,101,Townhouse,Z558945,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/24857067_zpid/
563185,"4809 Main St, San Francisco, NY 96346",San Francisco,96346,NY,5,4,3659,1881,1980,52,Single Family,Z808643,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/59437120_zpid/
654339,"8695 Pine Rd, Fresno, CA 40235",Fresno,40235,CA,3,1,1113,2754,1985,1,Single Family,Z514605,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/46202416_zpid/
757274,"1797 Oak Ave, Fresno, TX 88709",Fresno,88709,TX,2,4,3579,1482,1956,23,Townhouse,Z259301,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/17768446_zpid/
1151819,"2245 Main St, Fresno, TX 26810",Fresno,26810,TX,5,4,1032,2944,1985,28,Townhouse,Z450621,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/37644839_zpid/
739866,"1085 Elm St, San Diego, CA 11839",San Diego,11839,CA,6,4,1417,6766,1955,15,Single Family,Z694999,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/96268133_zpid/
496342,"6776 Maple Dr, Fresno, NY 66338",Fresno,66338,NY,3,1,1491,2788,2002,83,Multi-Family,Z891567,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/41960416_zpid/
339553,"6079 Maple Dr, Los Angeles, CA 65697",Los Angeles,65697,CA,1,1,2788,1361,2011,52,Condo,Z390895,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/80702449_zpid/
1358356,"6474 Pine Rd, Sacramento, TX 71127",Sacramento,71127,TX,4,4,1001,7225,1955,107,Apartment,Z302843,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/96130746_zpid/
218899,"3064 Main St, Los Angeles, TX 84106",Los Angeles,84106,TX,2,2,3485,6770,2011,8,Condo,Z311113,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/44917423_zpid/
243386,"3013 Pine Rd, San Francisco, NY 96680",San Francisco,96680,NY,5,3,1624,3643,1985,20,Single Family,Z158196,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/77814024_zpid/
401177,"3015 Pine Rd, Sacramento, TX 89343",Sacramento,89343,TX,6,4,2150,1450,1978,62,Single Family,Z468894,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/18613048_zpid/
685130,"1710 Maple Dr, San Francisco, IL 86526",San Francisco,86526,IL,2,4,955,6243,1977,29,Single Family,Z449957,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/68406749_zpid/
1440863,"4344 Elm St, Fresno, TX 37227",Fresno,37227,TX,1,2,3079,8874,1955,24,Apartment,Z918153,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/85553270_zpid/
679086,"2632 Maple Dr, San Francisco, CA 12052",San Francisco,12052,CA,1,1,3172,9941,2021,14,Multi-Family,Z635254,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/78505173_zpid/
1021565,"6913 Main St, San Francisco, TX 20864",San Francisco,20864,TX,1,2,1038,9001,1999,23,Condo,Z324496,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/59094568_zpid/
818796,"4565 Main St, San Diego, CA 53653",San Diego,53653,CA,3,1,2136,5229,1988,67,Single Family,Z518244,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/78208851_zpid/
416436,"5949 Main St, Los Angeles, TX 37076",Los Angeles,37076,TX,6,4,1292,1069,1959,7,Townhouse,Z605555,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/75061636_zpid/
1093419,"1854 Elm St, Los Angeles, CA 16323",Los Angeles,16323,CA,4,2,917,4029,1952,49,Townhouse,Z375423,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/49240156_zpid/
624263,"9500 Pine Rd, San Diego, NY 51574",San Diego,51574,NY,1,1,3845,7564,2006,15,Apartment,Z778845,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/58543272_zpid/
553467,"9023 Elm St, Sacramento, IL 23654",Sacramento,23654,IL,1,3,3755,3401,1984,102,Townhouse,Z483637,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/27944300_zpid/
1253807,"3425 Pine Rd, San Francisco, FL 64894",San Francisco,64894,FL,2,1,3188,7430,1998,44,Single Family,Z333743,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/84441837_zpid/
970091,"2365 Main St, San Diego, FL 78547",San Diego,78547,FL,3,4,1115,9921,1972,67,Condo,Z595930,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/62039323_zpid/
730723,"8489 Main St, San Diego, CA 50413",San Diego,50413,CA,2,3,1835,2233,1970,71,Multi-Family,Z590182,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/31670379_zpid/
985816,"124 Oak Ave, Los Angeles, TX 43488",Los Angeles,43488,TX,5,3,3324,2601,1968,15,Townhouse,Z151970,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/50179362_zpid/
270319,"5415 Pine Rd, Los Angeles, NY 83167",Los Angeles,83167,NY,3,1,3083,6575,1999,83,Townhouse,Z946113,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/89029252_zpid/
210895,"7085 Oak Ave, San Diego, CA 85233",San Diego,85233,CA,5,2,1302,1173,1954,14,Apartment,Z601021,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/15517570_zpid/
446490,"1838 Maple Dr, San Diego, NY 81930",San Diego,81930,NY,1,4,2056,9979,2022,98,Townhouse,Z955626,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/54460451_zpid/
680646,"5155 Maple Dr, San Diego, NY 21470",San Diego,21470,NY,4,2,2692,9380,1999,37,Condo,Z610601,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/21782646_zpid/
1447420,"7228 Elm St, Fresno, CA 67379",Fresno,67379,CA,5,2,2346,9430,1996,107,Multi-Family,Z905803,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/30885460_zpid/
376794,"3883 Main St, San Diego, FL 25609",San Diego,25609,FL,2,1,3903,8605,1977,113,Multi-Family,Z372650,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/49562786_zpid/
823602,"7218 Maple Dr, Los Angeles, NY 61827",Los Angeles,61827,NY,2,1,1977,9297,1995,35,Single Family,Z539258,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/29674537_zpid/
1432147,"4907 Oak Ave, San Francisco, CA 33365",San Francisco,33365,CA,6,4,2980,3292,2019,105,Townhouse,Z216002,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/13784582_zpid/
1357686,"3284 Oak Ave, Los Angeles, NY 45361",Los Angeles,45361,NY,2,4,3043,3616,2001,70,Single Family,Z202390,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/95218261_zpid/
1216553,"4949 Main St, San Diego, FL 38507",San Diego,38507,FL,3,3,1378,4150,1956,9,Condo,Z513540,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/61049527_zpid/
460323,"9687 Pine Rd, San Francisco, FL 12418",San Francisco,12418,FL,6,3,1151,3606,1963,62,Apartment,Z584807,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/32883479_zpid/
574526,"4447 Pine Rd, Fresno, NY 79620",Fresno,79620,NY,3,4,972,8792,1966,5,Apartment,Z123936,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/62356467_zpid/
266322,"7730 Oak Ave, San Diego, CA 62921",San Diego,62921,CA,6,4,2426,6075,2002,107,Townhouse,Z498120,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/68670074_zpid/
1456112,"4117 Main St, Los Angeles, NY 91478",Los Angeles,91478,NY,6,1,1225,4086,1973,10,Townhouse,Z448050,Jane Smith - Keller Williams,For Sale,https://www.zillow.com/homedetails/24818557_zpid/
977845,"9514 Maple Dr, Sacramento, CA 18472",Sacramento,18472,CA,1,1,3310,1149,1973,116,Townhouse,Z745322,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/33289497_zpid/
602097,"316 Main St, San Francisco, CA 13622",San Francisco,13622,CA,4,3,3818,7129,2006,16,Multi-Family,Z542453,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/87405903_zpid/
798661,"9475 Pine Rd, Sacramento, NY 86627",Sacramento,86627,NY,4,3,2182,7246,2003,80,Multi-Family,Z215404,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/34387178_zpid/
1086792,"586 Pine Rd, Fresno, FL 44378",Fresno,44378,FL,1,3,2484,1315,1994,88,Multi-Family,Z246892,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/49407241_zpid/
1061282,"8874 Main St, San Diego, CA 22847",San Diego,22847,CA,3,2,3797,7167,2016,96,Townhouse,Z562839,John Doe - RE/MAX,Pending,https://www.zillow.com/homedetails/90076396_zpid/
1434978,"7909 Oak Ave, Fresno, CA 19720",Fresno,19720,CA,3,4,1880,2901,1954,27,Multi-Family,Z951249,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/95935772_zpid/
974309,"3015 Pine Rd, San Diego, CA 79001",San Diego,79001,CA,5,3,2835,2079,1980,113,Condo,Z599514,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/49231258_zpid/
1425236,"8612 Elm St, Los Angeles, IL 38102",Los Angeles,38102,IL,4,1,718,5677,1968,8,Apartment,Z643068,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/54807542_zpid/
1411570,"9917 Oak Ave, Los Angeles, FL 87189",Los Angeles,87189,FL,5,4,2082,6165,1972,112,Single Family,Z736264,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/18645843_zpid/
1197615,"4274 Oak Ave, San Diego, NY 88281",San Diego,88281,NY,1,3,1647,2024,1991,91,Townhouse,Z827720,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/70754026_zpid/
1433992,"8845 Main St, Fresno, CA 55323",Fresno,55323,CA,2,3,3023,3471,1956,47,Apartment,Z537549,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/85362978_zpid/
1068257,"4340 Maple Dr, San Diego, CA 86089",San Diego,86089,CA,2,3,2524,4086,1964,61,Multi-Family,Z459588,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/93220361_zpid/
1273089,"6651 Pine Rd, San Diego, FL 78715",San Diego,78715,FL,4,2,2512,8836,1994,117,Apartment,Z300977,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/62892482_zpid/
193458,"8619 Oak Ave, Sacramento, FL 45908",Sacramento,45908,FL,2,3,959,1951,1999,24,Condo,Z740634,Alex Johnson - Compass,Pending,https://www.zillow.com/homedetails/43666477_zpid/
451925,"1041 Main St, Fresno, CA 15862",Fresno,15862,CA,1,4,1570,5425,1974,69,Townhouse,Z787072,Mike Lee - Coldwell Banker,Sold,https://www.zillow.com/homedetails/61241295_zpid/
338237,"7455 Main St, Fresno, NY 88057",Fresno,88057,NY,5,2,775,8537,1951,65,Townhouse,Z392415,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/34913676_zpid/
923832,"6060 Oak Ave, Sacramento, IL 27961",Sacramento,27961,IL,1,4,2924,9257,1955,85,Condo,Z257287,Alex Johnson - Compass,For Sale,https://www.zillow.com/homedetails/84957857_zpid/
326717,"9052 Pine Rd, San Diego, NY 97516",San Diego,97516,NY,2,1,2931,1413,1987,104,Condo,Z220441,John Doe - RE/MAX,Sold,https://www.zillow.com/homedetails/75520727_zpid/
1350914,"9957 Pine Rd, Los Angeles, NY 35740",Los Angeles,35740,NY,1,3,2492,7676,1972,43,Townhouse,Z337473,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/31918491_zpid/
1461070,"1699 Main St, San Diego, TX 59765",San Diego,59765,TX,5,2,2870,6714,2014,31,Single Family,Z221844,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/32798695_zpid/
717552,"8794 Maple Dr, San Diego, CA 16266",San Diego,16266,CA,2,4,2229,7397,1978,93,Townhouse,Z694770,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/97983163_zpid/
1228076,"4067 Elm St, San Francisco, CA 70948",San Francisco,70948,CA,5,4,1915,3261,2016,5,Condo,Z991696,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/83067478_zpid/
995222,"689 Main St, Sacramento, CA 37474",Sacramento,37474,CA,5,1,2802,3713,1959,70,Single Family,Z252631,Emily Davis - Century 21,Sold,https://www.zillow.com/homedetails/56232543_zpid/
424766,"1180 Main St, San Diego, CA 33017",San Diego,33017,CA,5,3,1842,4963,1972,106,Townhouse,Z326915,Jane Smith - Keller Williams,Pending,https://www.zillow.com/homedetails/35431471_zpid/
950988,"5295 Main St, San Diego, NY 84715",San Diego,84715,NY,6,1,1974,2012,1955,53,Multi-Family,Z428637,Emily Davis - Century 21,For Sale,https://www.zillow.com/homedetails/52843433_zpid/
143167,"2986 Maple Dr, Los Angeles, TX 64025",Los Angeles,64025,TX,2,1,3109,8090,1959,50,Townhouse,Z135515,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/45297984_zpid/
138278,"8602 Main St, San Francisco, IL 44229",San Francisco,44229,IL,6,1,3455,4838,2020,19,Multi-Family,Z277901,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/23873507_zpid/
340199,"1953 Main St, Sacramento, CA 84786",Sacramento,84786,CA,2,4,3355,2997,2018,43,Multi-Family,Z119767,Jane Smith - Keller Williams,Sold,https://www.zillow.com/homedetails/71430434_zpid/
1402468,"2538 Oak Ave, Sacramento, NY 76941",Sacramento,76941,NY,6,3,3734,4083,1978,22,Apartment,Z386059,Alex Johnson - Compass,Sold,https://www.zillow.com/homedetails/96342342_zpid/
1470553,"234 Maple Dr, San Diego, FL 46459",San Diego,46459,FL,5,2,2221,4196,1982,25,Multi-Family,Z938591,Emily Davis - Century 21,Pending,https://www.zillow.com/homedetails/37005412_zpid/
1099863,"9997 Maple Dr, Fresno, FL 77711",Fresno,77711,FL,5,1,2219,5893,2001,106,Apartment,Z261929,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/54829558_zpid/
999110,"807 Main St, Fresno, CA 58762",Fresno,58762,CA,3,2,3588,6433,2008,64,Single Family,Z873948,Mike Lee - Coldwell Banker,For Sale,https://www.zillow.com/homedetails/40545295_zpid/
322944,"1890 Maple Dr, Fresno, TX 63709",Fresno,63709,TX,3,3,2897,4271,1953,7,Multi-Family,Z660983,Mike Lee - Coldwell Banker,Pending,https://www.zillow.com/homedetails/76614625_zpid/
425156,"1440 Pine Rd, San Francisco, TX 68029",San Francisco,68029,TX,2,3,2594,4987,1980,11,Townhouse,Z180835,John Doe - RE/MAX,For Sale,https://www.zillow.com/homedetails/46773015_zpid/
